35.0881107858859,0.907366507240294,0.802647119814362
36.5784430255339,0.933236497688334,0.92345825861655
36.74944867026,0.878617976539728,0.897754689799129
37.0129940833536,0.894313190855335,0.940677997711784
37.1123451327547,0.868160820849467,0.894653764617714
37.0129940833536,0.900075909420712,0.948367360966825
37.1123464381154,0.866981880444699,0.893203010630533
37.0129927727803,0.891485140251774,0.943990660630282
37.1123464381154,0.866847685986692,0.894657588114902
37.0129940833536,0.911429465778674,0.942328026797315
37.1123451327547,0.869326742585149,0.904960515994123
37.0129940833536,0.908510987822619,0.949449481174857
37.1123451327547,0.885745271006186,0.898230603439934
36.5784430255339,0.925613397915089,0.923451640723062
36.6097313823635,0.911972890729903,0.825942753053121
